,S000,S001,S002,S003,S004,S005,S006,S007,S008,S009,S010,S011,S012,S013,S014,S015,S016,S017,S018,S019,S020,S021,S022,S023,S024,S025,S026,S027,S028,S029,S030,S031,S032,S033,S034,S035,S036,S037,S038,S039,S040,S041,S042,S043,S044,S045,S046,S047,S048,S049,S050,S051,S052,S053,S054,S055,S056,S057,S058,S059,S060,S061,S062,S063,S064,S065,S066,S067,S068,S069,S070,S071,S072,S073,S074,S075,S076,S077,S078,S079,S080,S081,S082,S083,S084,S085,S086,S087,S088,S089,S090,S091,S092,S093,S094,S095,S096,S097,S098,S099
2019-03-25,0.028372484421312034,0.024489814761537578,0.016081272642332892,-0.007704283329151928,-0.0007192830650560455,-0.006212755639725143,-0.003234317965088794,-0.02326545936538924,0.02353552083321988,0.027781389113252317,-0.005856968368614876,0.00010394665373205476,0.0011104014355847714,0.008773793121596589,-0.011947101174293125,0.0072568618245467745,0.003909210229163994,0.01189387775023922,0.0002785638543425926,-0.047284421163687015,-0.003978141412421442,0.0027256717920416174,-0.0055601573188024155,0.037787272111011495,0.019539203418779984,-0.00020894645998874826,0.0004871817095617213,0.022599552997100505,-0.008762885413917636,0.0026534138340976723,-0.055082305263853444,0.0365833564811995,0.0048525915435688035,-0.005253936344739559,-0.012440418144935017,0.02373414015115072,0.00880769996365484,-0.025861188396615633,0.010477233698197764,0.00019038328463001457,0.025657782188849333,-0.019341213442546756,-0.013618027635430909,0.019489269038870733,-0.014226306934938971,0.023344305429233825,0.01668685367521198,-0.011222102120626092,-0.02150786607552702,0.018454413365516762,0.006451774664098401,-0.004118401133996678,-0.027867645245223456,-4.07022178670259e-05,0.011374061308652877,-0.0192244623583189,0.009613924980717593,-0.009888404748109007,-0.019794151200947362,-0.0053095625043450565,-0.0011776047991016185,0.00012354137650407647,0.010276067346843066,0.01581384316193714,0.02328263535907413,-0.019928788310147123,-0.015914065644095768,0.024034486139035218,-0.02091766457204326,0.0015984780872020995,0.05430558577164451,-0.03218207594777228,-0.0017195878913415497,-0.020428843944259364,0.02251602246553176,0.0018272382264931716,-0.0033363532558558376,0.011543941913799255,-0.013250894212398077,0.011446903245721287,0.008448259695489574,-0.013875622653685166,-0.04153477063143294,0.029802140252670237,-0.03230822528996045,0.0028388888986134956,-0.03715820498708967,-0.01505090926806189,0.04683596250757772,0.024833120535956002,0.021107211204487695,-0.02083813329368063,-0.04607683960853992,0.0312461219637988,-0.019252848820976918,0.0012598140995831778,0.004074178658315547,0.003991658847671545,0.05524531312396994,-0.023606698666036572
2019-03-26,0.0076521209025544315,-0.02909118276026179,0.014393417698131027,-0.018481942447989317,-0.012578697200319023,-0.007134985433403588,0.0021620391785522677,7.609723922029842e-05,0.02634531180311163,-0.011314387843154451,0.03773235228072104,-0.014470949922233066,0.0083849742315338,-0.0003799436101455042,-0.000919539119819368,-0.003695804939842622,0.00032233607141389145,0.019291498604973385,0.037543265243166916,0.018835613737008098,-0.0013577892561382717,0.005118773765138003,-0.006740970837162252,-0.011086454369055128,-0.029116513799002628,0.00213188551279784,0.0040437203517784195,-0.03729017357346069,0.008866274201012677,0.01737450043093058,0.03740594386182469,0.0009246235997446219,-0.0231731013289171,-0.008645425924850049,-0.0185560858902352,0.011681053374007815,0.006800674574366083,0.03271105502328618,-0.004251066864969365,0.007506487556598081,0.00014497128813678616,0.005526988123247492,-0.00568918227213283,0.002708238777322948,0.010009498582715241,0.011718380116594564,0.00035464062818943654,-0.004378509793597637,-0.00510407464257681,-0.013807771276101305,0.009879198578491483,0.0015773186979525762,0.02503885951307327,0.011872598898544471,-0.0034096280742831947,0.0025601614938341255,0.005188040269897771,-0.0005404318658401398,-0.0060085397360553645,0.008246627605084355,0.001590575304298279,-0.011960206380913031,-0.00041055021202296416,0.0042057754189526505,-0.0014152324954719644,0.0025909125810752876,0.001224570794768985,0.01059738390442,0.0014057796468078458,0.0013369641363889788,-0.0029703039005462926,-0.002015182275460227,0.011716602681243384,0.00807266344645057,-0.015222305017794337,0.038934312093460155,0.01326883007175441,0.024667095959292132,-0.01685050532885384,0.0062849450441487395,0.020239197290364126,0.000789183214684739,-0.007196764547042248,-0.0172103249040978,0.02294883912051289,-0.023270169427374518,-0.004186820274945901,-0.01149227559922104,0.01741719152150919,0.013435783515621774,-0.014060555663579525,-0.013447595172561399,0.041957908428367136,-0.0209442382192067,-0.009478831670614947,-0.019552630036662227,-0.004332626896778576,-0.027668782626740922,0.0018905298248663531,0.017329141094040497
2019-03-27,-0.005538348475862946,0.008001136718009822,-0.011142440361516119,0.002561846437209923,0.02641448692677086,-0.006140137051762926,0.0008753929801182546,-0.026101492847096473,0.019935552038698907,-0.012160643438273963,0.0161630350294803,0.0008730486366821636,0.009334604785377395,0.002756508300141346,-0.0004972554960530056,0.01885299250567862,-0.010705017681334356,0.014970143355762692,-0.009121990794821263,0.00841648377281083,-0.009838983775893952,0.0019056557300083567,-0.013448231032743035,0.009173518069961114,0.009489860362752397,-0.0064877173978201185,0.0037161066769381837,0.011621949556287092,-0.004216392365476096,0.0037340330166897974,-0.023363416232413003,0.029972999573880506,0.015257174208408808,0.007065007433145212,0.007074244317024007,-0.03751140861240782,-0.027765287942135213,-0.01703613711086738,-0.016751777956484765,-0.002791986825096516,0.0007900658577603113,0.005314063013917548,-0.007770309932980639,0.008905870322473718,0.002512321306475394,0.01191679697694001,0.00567579321018749,0.01625369503670811,-0.006384240452075746,0.016846369485430866,0.0019350051435036396,0.008126235102415441,0.00266127376431356,-0.007116248921791327,0.0065221374434308544,-0.013618951630726862,-0.02146426181893677,-0.02764711953417755,0.017726439649576282,0.006630340798951918,0.01711415974693669,0.005907171478424336,-0.007692714269105109,-0.008868220013055381,0.002818599820516115,-0.007108147640406633,0.01257918363913007,0.04267026487707684,0.011680962667962716,0.007434571886466678,-0.03592589543415683,0.017564108673459887,0.007375024974769052,-0.021865980270892618,0.008258457815721796,-0.027899259633973737,-0.008567598030198615,-0.014808833393126468,0.014315018766467843,-0.0009973832473417063,0.01984232078700092,0.0043111453745919345,0.006018118952489909,-0.008330528914377234,0.010335855736286656,-9.141493185162337e-05,-0.0016196234967468096,-0.0020372845166690703,0.0045321504944167285,-0.030708853937864416,0.007301186151085901,0.0039556666411471285,-0.012405358268341007,0.01595044156923852,0.0004887680625376366,-0.009399693951926006,-0.01032395989643937,0.009585854055230342,0.003551216734332607,-0.009125118530983183
2019-03-28,-0.005523475101570154,-0.03506059211374161,0.02024420558176087,-0.007788933036081706,-0.014358187587781285,0.003842822483462481,-0.0038450579303851437,-0.012360820050931346,-0.022857266412314343,-0.016360470965616904,0.020657244421093585,-0.004567956711422131,0.005441657789809655,-0.004023396278785691,0.0059089580527528895,-0.01884057160411947,-0.005581876704485156,0.0034488926177525694,0.04059714076995704,0.011140354753393917,-0.007971702938252199,0.005693426727164965,0.023139941279912393,-0.027173326940105595,-0.024088727909014257,0.0023467153641628857,-0.004070128356961527,-0.013552318521446881,-0.0033458213645743235,0.013165974914428768,-0.015391637832581191,0.00140770807805165,0.009101478181188291,0.0020562543914419643,-0.004532195363886023,-0.022954143518781823,-0.0036817015461892543,-0.004318794727080354,0.00017036331452643586,-0.014729813639885831,0.01014160999671778,0.002924770508159961,0.003573532650854529,0.018706034093517114,-0.004439961111454489,-0.007028912635313189,-0.014441530462057234,0.0014044491487792447,-0.0007417884186823925,-0.006530611774793785,-0.02572224453162016,-0.006063744645827764,0.0086405783967674,0.004348143699954111,0.006889511891581164,0.03903234942811835,0.010398810843955676,0.013489995428369303,0.0088797446120689,0.014112736696504998,0.018941510670708463,0.0032937733034968234,0.010055497081264471,-0.006863509773407177,0.0018851906321173107,0.004644056796028,0.01950132599356205,-0.01657861002360495,-0.008521086703702661,-0.020401146684189502,0.03122313856017421,-3.583769051871278e-05,0.005748396773511572,0.03430420975244905,0.001046107543311046,0.02634850873186033,-0.014845424818972419,0.032203124217384374,0.0030232170036324033,0.001705459383756374,0.01724909174070757,-0.00837419946971004,-0.008294121873678877,0.015016498670275614,-0.024549837797568336,0.00822865312943856,0.0026901616862622544,0.02484077990274654,-0.023116192488199787,0.018292236143855986,-0.009745471389813562,-0.007830078252068077,-0.01644649696136399,-0.020617577734146905,0.007325379833004773,-0.008924579509552158,0.005716086371582901,-0.007393577067018768,-0.014734840832504282,-0.0022441010896838056
2019-03-29,0.0059957182553057025,-0.005713003057859451,0.0022137101026160158,0.014536790241159647,0.014403572957476686,-0.005231370519829449,-0.009600467413593813,-0.005912098999436169,0.004642344484509573,-0.030851869699615012,-0.02322040446031718,-0.0026483350314927536,0.00314408974145165,-0.004529552127876481,0.009483598799233089,-0.027981568867837963,-0.02755223321736828,-0.005783865488623859,-0.010675650786861874,-0.01771294885065489,-0.01061796252045195,-0.0028182056106068488,-0.007374104108953322,0.008675620294810652,0.0017026857389595518,0.005820445665994803,0.004947120318846463,-0.002469950568090727,-0.0010386703325614651,0.0027737814742686802,0.018021700624504956,-0.015693850633044806,0.010138137596332355,0.008818702928916775,0.018161508040842354,0.023542281383294925,-0.003977121954021551,-0.007887240891395692,-0.003096715460795227,0.004430494016800388,0.02618570607399163,0.00020743885399227628,-0.006467456829216256,-0.005733401301283036,-0.019102921819295026,0.013814744992268155,-0.0028423237429830495,0.008749473062737932,-0.010027680195427043,0.0033703136592674564,0.022128955179665004,-0.04399317389571071,0.040359880780868766,-0.011780081450340195,0.0021789497899612066,0.0031601386624414787,0.006595298581279947,0.005544104195121035,0.014131816508379892,0.004342529970935551,0.010030896928555612,0.0053515609385470665,0.021048477221593215,0.013254190085600847,-0.01834782174418496,0.025420647399458336,-0.019050106033123838,0.027130950035623706,0.007626119320216269,0.016151936592499454,-0.02303971611979906,0.008687809674692019,0.002925969728928706,0.0071648082572831236,0.004846189747818355,-0.004066845954006791,-0.028386827956358038,0.0035213752154280714,0.008311268152007932,0.0018151808302259618,0.015350704306941623,0.0017310575448591004,0.007641725395874039,0.013420098651011805,-0.03081672482428397,0.019432803442903483,0.0020776003093756624,-0.012221230401020347,0.0062014896636985286,0.02548704490346558,0.020085805167267285,-0.008423590360361144,0.007866970615885586,0.023851427293054176,-0.0016997313790030465,-0.011173114154699794,-0.005558161143794652,0.019162899714431733,-0.01309669899798153,-0.011612250730123985
2019-04-01,-0.026747832851895983,0.01616692901304669,-0.009255163514677823,0.014375432712166547,0.010583149712112595,-0.02379724339067318,-0.001664000993922194,8.292493732954607e-06,0.004247282563350145,0.02427226760018057,-0.02374555493262547,0.009004845127068803,0.021731456334870145,-0.007551014124449409,0.003236011264578875,-0.0033664894567234757,-0.009640045414440633,0.008585228748163283,-0.007089237606250469,-0.015956551416234758,0.013836538760656032,0.0035180909271606883,0.0017313003161780157,-0.021754971042090898,0.00473079058621618,0.0006676515015234552,-0.018630996997951642,0.00695088749614852,-0.01227317768679787,0.004031813327692474,-0.004807300167269977,-0.03343083179904945,0.011178091351713772,0.018405310564130365,0.008158517650469235,0.0036468711755582445,-0.01617726876268891,-0.007068663134718826,-0.02473228289501583,0.009281379629241969,-0.011170616999984022,-0.0028959970457473,-0.009103616742523754,-0.008119164593235133,0.05764434443730434,0.0021083108907181255,-0.007578898322634803,0.02970805023984842,0.021331738784931307,-0.012319635124319255,0.022959150486038714,-0.0378864232296576,0.029924968755182278,-0.01338440230392148,-0.004307335614287503,0.014465665677231834,-0.006561144401100791,0.014241608851011587,0.020005920025577044,0.005116984178872844,-0.0022294675205234635,0.013201822918162132,-0.0029402534456046186,0.01577551976110445,0.00833423893793793,0.0013727500871881025,-0.0034998076757895534,0.00993697519198774,0.013356042319294591,0.019730766334838168,-0.0004134092293358448,9.512278604404225e-05,0.012538932118117565,-0.015534926154398316,0.008905868737198602,-0.02217680020466803,0.00046057263606827706,-0.02441103221517405,0.02851259200993657,-0.007682740994352614,0.006706896417179134,0.0030047015924555007,-0.0044263865346700435,0.021776104187135915,0.022057093738359332,0.027676214601715023,0.0349688869176966,0.018273091051278664,-0.008670645681214019,0.0053114502276689025,-0.0059164618822131285,-0.012840948095101156,0.008014325146537743,-0.006787845376628595,0.006355718803058472,0.007903757189004556,0.0025893014180733438,0.00435620788550206,-0.038742125878347806,-0.00808279076706632
2019-04-02,-0.016822077080785366,0.02242554018471584,-0.01671506162755114,-0.010875925523756493,0.017127831275303224,-0.011239888474460634,-0.0031229862991201834,-0.016298701481386436,0.005564857680612139,0.014386140688486622,0.011876235832299853,0.007913785835948171,0.00542363941410345,-0.010820497854042118,-0.006651845289396523,0.012635876582799506,0.009329208419423326,-0.025471004413243892,0.00031910646289693686,-0.008231041773971864,-0.0183681070110452,-0.001059342576576825,0.00036429448187457565,-0.024060121996334224,-0.036677671936853166,-0.006518499348194958,0.0032229484140784345,-0.00923967009257306,-0.009587824084318443,-0.000705858766043169,-0.00840402873634454,0.0139586245020358,0.009499788425108673,-0.002059184019900657,0.009950383757501707,-0.019606645502613776,-0.004231327477200477,-0.010946282497014691,-0.0007900260703115302,-0.0037708486805294265,0.01492782950949257,-0.01078049187150229,-0.003748179016757683,0.012957893472733455,0.032321384982695586,0.04394589990994873,-0.004808098712037546,0.01873319488752902,-0.006235810460179972,0.004866439759831624,0.007590473554899749,0.011336085915039285,-0.038471101000759504,-0.01765885322473902,-0.006958399337632055,-0.04755324882603808,0.009643365266827315,0.012008084983155691,0.015921352327210415,-0.002839187537831145,-0.0007559299500346566,-0.0032494512380561685,0.0036430689023133,-0.002707577322532682,-0.006241958353732209,0.022353113801202147,-0.01385496251585155,0.014282354953234546,-0.011781754992183265,0.006579500170921539,0.002288014695452866,0.01893964977212613,0.007264223001839637,-0.012008817142847104,0.0050117514689743,-0.027137405113736236,0.009910792927228568,0.0405463436767459,0.0018449321063470786,0.008382285999011292,0.013899708943939127,0.0013408588747173293,0.0004910633426287362,-0.007199051888297326,-0.0010487172692233244,0.05530294665456735,0.007085951044924816,-0.013858878902523014,0.013817576368934657,-0.025854464537406696,-0.002367866507753785,0.016265717256516786,0.004885305690625203,-0.0064755666006694945,0.0017379629800860948,-0.016667435112087858,0.01144263313173863,-0.0027231701088640055,0.01218171453757565,0.02660158114360588
2019-04-03,-0.01324076208183086,-0.0069256434161795305,0.008068464327149586,-0.018947237817227673,0.0024380148836082144,-0.0027776103580714187,0.0010324823146134587,0.005111005603606331,0.0030363528740688568,0.005147449586784618,-0.013921926568515354,5.506654987570198e-05,-0.0020185163176110253,-0.001174117860155892,-0.0061381765271279806,0.004861176884710674,-0.03693091770409053,-0.011361540246676812,-0.015499972325671447,-0.02909238621443564,0.029853820151144034,-0.005315637937529043,0.002120543131428987,-0.0065199842101181455,0.003993270194972983,-0.00546107658375179,-0.014304588478835315,0.001877293795828751,-0.007728578903781967,-0.03798846751389718,-0.040751115975994116,0.02868345759872947,0.0126067855065713,0.03889433422577778,0.014152711228819953,0.03845247449775633,-0.005332375590453224,-0.011569603659175361,0.006454627505052854,0.0033025362743531626,0.05630519337967894,-0.014107934644796118,0.00852589402551173,0.01538468401619423,0.03180173061051112,0.0678834889799489,-0.031315620503900396,-0.021466676006871813,-0.021438265161886003,-0.007756127488592202,0.031196113014140357,0.008931835883356033,0.00042831023493106554,0.018809017040645713,-0.023831574973998418,-0.005545550240457662,-0.013237689150322847,0.008336699394561107,0.023471348458780458,0.013904334722478245,-0.002468485656263047,-0.0109810692780971,0.01842283129481709,-0.003122675911445093,-0.009616514701966346,-0.007983493403347244,0.013072376556129955,-0.04431319886513245,-0.004146674437794557,-0.008166493582300014,-0.007470659300438024,0.005912955691469082,0.030005207119278256,-0.027036050537529305,0.0217614368464207,-0.021468572656418845,0.020720311891884426,0.03530526329028601,-0.0035495799320821907,0.018732822768338823,0.015604216194565541,0.0008804325969429996,-0.06027211122557117,0.012383284495706904,-0.014887196243776515,0.01602126865397158,-0.014871380729468026,-0.03327523248969024,0.0009264278631803647,-1.4089250676720545e-05,0.0010875195917658417,0.011833236021818766,-0.01664408212170036,0.02735140972712823,-0.008441039072731544,0.0026850748467226303,0.014789308209622792,-0.03155006947267917,0.011410354270376809,-0.021058902720555765
2019-04-04,-0.0012092012562120633,-0.01854348563077138,0.009370704309446776,-0.035167438673816206,0.003410619318185494,0.01183659667348752,0.011716194385047686,-0.003710001342155357,0.003147314737739987,0.006081951442802707,0.02654158876533742,-0.010101275155046639,-0.022707673097439148,0.02473915992939162,-0.007565436534722216,-0.021444780309567524,0.0010828379430837768,-0.047277560821075565,0.02060340575484187,0.0020594492972226294,-0.011322925694120673,-0.00132302134730722,0.014732286988725276,-0.035067511210997236,-0.04953819662775534,0.00638128605263189,-0.00891280323787721,-0.0273517114036414,-0.0018549663477377704,-0.00904007089878192,0.0016390763783554981,0.032666516656197825,-0.004924225148355665,-0.006356420268197789,-0.00804213648435379,0.017145953965717546,0.0036988512816067006,0.015035846050376982,0.02185433763664726,-0.01423893762910829,0.03548469740750428,0.015207986219706015,0.011353109556415443,0.0016976779617778786,-0.03736412988117398,0.0248030454089743,-0.031024865420181354,-0.011153442093683363,0.00386644521015084,-0.01553556289273297,-0.006672325193123639,0.03833412225014477,-0.024950021569481083,0.010819742536420525,-0.004406916401378847,0.0033271268291037814,0.013656715453435372,0.009687871019800358,0.004219154792738936,-0.010618289027172862,0.00022080113558753552,-0.006981982603000314,-0.011026547303775213,-0.003720479288285108,0.00016319422983374028,0.023197027288547643,0.02506833897942763,-0.03867912128981953,-0.028613300661524076,-0.010322757144413655,-0.0011075694132496653,0.017317297554025113,-0.007505556845711719,0.021072977676938096,0.0020827977717492877,0.016809734534452652,0.02720550401859279,-0.0008017745711654781,-0.009965789263702604,0.006092061923131453,0.0015722106489090464,-0.00025522333099262193,-0.032886891654062,0.010718949104877954,0.017002002481825613,-0.017402308674945095,-0.0042227470015763985,-0.03441171081035196,-0.012220050877645133,-0.004875045735973223,-0.013182109551708949,0.012159195358888446,-0.03205636382920734,-0.017399716225335912,0.004324670157528168,0.0021244048706718717,0.012133264444614029,-0.011385793943419244,0.02489711292212548,-0.004397062763082817
2019-04-05,-0.00277061205868706,-0.03161266847341606,-0.023200902967707993,-0.039048060683678824,0.02719796124827828,-0.009371980490439556,0.006604632537614055,-0.0017711281687345505,-0.0466198415887082,0.008393311668744113,-0.06299067974167978,0.010163736295892204,0.0025810645714211882,-0.0029531391847238456,-0.007624594069325934,-0.0314730859874798,-0.017444505379889817,-0.010874785257206396,-0.02900403205464739,0.00372658617921924,-0.04716936833663098,-0.0026112819956872263,0.0024606939069605764,-0.0014451271461079647,-0.002114137087290842,-0.005590854383692327,0.007585915639867868,0.015332355314522875,-0.018414654458996448,-0.0375390499936683,-0.016258307626461577,0.014688984757689927,0.0267690549166452,-0.0030684418564503593,0.01081176923679724,-0.009976191022756778,-0.0059011921378747155,0.007831628680590633,0.0017914984680137348,-0.011458405978705228,-0.03234451397063802,-0.017929871531553822,0.01638274006266296,0.016178849993519727,0.020209357902091083,0.06286309508493197,-0.007374763036988864,-0.005612716818378762,-0.005796455112423687,-0.003923717569837455,0.023501783542947036,-0.023646939678361994,0.0026174832890195265,-0.016576629266757677,0.008472035863245405,-0.02015904371836259,0.0036634684502738174,0.009002856333659668,0.029490567012619286,0.006830086296996879,0.016563586938863804,0.011523118660986355,0.031362422971124446,-0.011963599409096038,0.018113772222641943,0.005614648719507211,0.02508625046924615,-0.008745444955811777,0.006157152495261067,0.01731535768306431,-0.023400586984111404,0.000623526936266551,0.013464050054692174,-0.01599981007197312,-0.009500458756635442,-0.04135894955424281,-0.01635805198393716,0.01780688349719786,-5.920778499509793e-05,-0.03075395637606597,0.022713475950513415,0.006818180188453527,-0.007038085603459272,0.01571097562936311,-0.002473437337417043,0.036585391626381,0.019937464182766512,0.011648711566824043,-0.007660133616850299,0.0008795882797381797,0.02220467048888134,-0.006371646428270844,-0.04016482016320671,0.033185759608353266,-0.004746904230424303,0.005669995218656175,-0.009854810283176642,0.008070042970315706,0.020289942208352982,-0.007541071225709268
2019-04-08,0.019105633722596764,0.0063451363131198065,-0.006553471680765545,-0.0028493874550356733,-0.012255804637619456,-0.004032265474683229,-0.008685447175533692,-0.011364585520332302,0.016000546903485024,0.00791130096589032,-0.02787693082193122,0.0053129861416189045,0.003855635480830998,-0.003829382137630784,0.007426343665886935,-0.0013183389037331587,-0.01986897003228559,0.03758714261532298,-0.006222898506243144,0.0038345945722641412,-0.008623628741392456,0.010539139377214476,-0.01225361082574172,-0.01085055993136614,-0.0022325481430934637,0.0033192359880782362,0.01739404346412367,-0.0009891474611915573,0.008668873627248113,0.014883372579302735,0.0004887888408953706,-0.004365777896793336,0.005560217012267676,-0.018277858760105594,-0.0014253140744119788,-0.007432785146386547,-0.018427384752345084,-0.01140977028986814,-0.003040872822038261,0.011063258743358152,-0.032190026996544205,-0.0008948984664543032,-0.0010682202365466446,0.007407534247847324,-0.002020896908799488,0.015360137733768299,0.025918745782377926,0.004276258078966855,0.000655780106421339,0.004558605542438293,0.01596010213194453,-0.033150053313437684,-0.011838502601806229,0.0037328878792678923,0.013467493467086923,-0.04328241894351757,0.022936674285835176,1.9870243097316865e-05,-0.012776060463245803,-0.023134684103126652,-0.010250051003099316,0.004451755254750119,-0.0019046375361544627,0.01391814939526328,-0.004755900443010059,-0.010808920163504997,-0.026014196915722772,0.01632142713131582,0.011677857200106265,-0.002515669334910262,0.011921803631105714,-0.009666055066448975,-0.011297994166441313,-0.017084781854379016,0.014147817982569793,-0.008107151692592724,-0.016178655553837417,0.02132685236029444,0.02728016882489296,0.003167906428326206,0.015685618964674113,0.007341709919210542,0.007011526668481203,-0.0005973944699639701,-0.021469845884741712,-0.003640072687564176,-0.0118675065791273,-0.005601136253775441,-0.0021708767595698293,0.006360154989714681,0.018000482642119595,-0.006319461560779978,-0.04060084010681187,0.005680474579152612,-0.015473306300966423,7.073117958561947e-05,0.003700454023473602,0.0038667286001567353,-0.02479424321537111,-0.003907862526339571
2019-04-09,-0.0070724411184079,-0.029292706383628245,0.016421348039242764,0.014918519301326262,0.007729308499830219,-0.008788137544522278,0.012313149673119977,0.0007815222549577303,0.021743744937475412,-0.00648296682665227,-0.0024348482523105174,-0.018296312669883286,-0.010973631117942306,0.00888540240891678,-0.00452553694486458,0.04142952048181528,-0.014628142971830634,0.0019441916930364972,-0.011900069525320606,-0.01879963265202506,0.02263493030507013,0.0106535478364424,-0.009692629693516572,0.00029111080930597973,-0.020110129820898763,0.011274934009235557,0.003365506946330721,-0.006739680570708598,-0.0029602764766236494,-0.01810091190246172,-0.004021378425101132,0.024102476618359247,-0.028118891988441443,-0.014803195387813316,0.01387983312546333,0.008718553295060426,0.028430430964222222,0.014552373009394742,0.008729326998096037,-0.0052857098829453926,0.02097619128292106,-0.009896955611709357,-0.006668678049463078,0.024970615543955823,-0.02424861594703077,0.025727168552663174,-0.026451006484309352,-0.014892391930841782,-0.0050577638625922666,-0.007462343820288475,0.002030692454902193,-0.017743555090791997,0.00030466457420637836,-0.03035716431241469,-0.003453535517576784,0.021067586142758818,0.002750698877298524,-0.013784800732860899,-0.016339902911796687,-0.005227331202170445,0.0043033955177521725,-0.017115359779306814,0.006540990960251638,0.012916294983706805,-0.003131174539010728,0.001877458059662904,0.0308948199574182,-0.028586773135162783,-0.04028171803996176,-0.01920638251322329,-0.0036625902254751423,-0.0045399648768881815,0.0013212679930161564,0.0401963761439703,0.0052000741020466965,0.03984503124676544,-0.0030388331470922484,0.0015392016975345072,-0.01655038783753726,0.020974520358043414,-0.012014934175864288,-0.005190610518465446,-0.00783442911122862,-0.0019401191711418094,-0.01793091763220363,0.028907612971007215,-0.037187861225234584,-0.01000245039227089,0.010470798772937962,-0.005618529482399043,-0.00011963202951470811,0.011536626658291672,-0.0030390403103357005,-0.02084053580967823,0.023879846570608432,-0.0039159408344603295,0.01276683135788812,-0.023328238847144578,0.030819404181066046,-0.004798499829193185
2019-04-10,-0.02456094961946566,-0.008058722904800232,-0.0038934597490640297,0.027888513820434044,-0.02522852331757057,-0.00944004047512028,-0.005217557463899291,0.028315514081178845,-0.007271150471970904,0.011791358188611201,0.03210041100337797,-0.0036879874374673408,-0.014998110136936025,-0.010825961811183853,0.007037180986215969,-0.03459531593198263,0.002412725216410222,-0.006995619172923825,0.004899224337224437,0.009536677913002086,-0.01204003639036395,-0.010217324916854164,0.017727939829939195,-0.023023564787116518,-0.060905212456238776,0.014254275814589455,-0.024795399323486678,-0.009343839801727937,0.014739007829019265,-0.010232157887493981,0.051226987119390124,-0.012689191090309413,0.0038394454004461497,-0.017916086889047313,0.014101680114553077,0.018548042379358406,-0.005257083320956027,0.04542628255239555,-0.017266072226109992,0.029774677598209988,0.016839179044722787,0.015889002983696065,0.0025882680579740625,0.0009221529997220657,-0.006298756113715591,-0.022676301634279628,-0.012002476248066699,0.005984311207706787,0.027737848338652282,-0.022542986928724376,-0.04495962058345694,0.0033411781356515653,-0.010244392932974312,0.008751384183207835,0.0013960118112720213,0.016411590394922775,-0.018111647764574683,-0.01193998973410559,0.006431071418670116,0.016741270388088696,0.0018988538648957482,0.0020448433589545113,-0.03830115542949218,-0.008327038554055043,-0.019546781307402908,0.007971979335773288,0.028858541304708562,-0.02067346842393997,0.013508299020732585,-0.001568567197636981,-0.010362023695720372,-0.006793477201864605,-0.006992012130944362,-0.004734149610263725,-0.016300598594582084,0.003951486858933459,0.01808874718434506,0.003043028603825041,0.0061701590452496275,0.004932906727970447,-0.006457884373464922,0.002351063282263246,-0.009283408594438363,-0.006746781613488726,0.025891659782715168,-0.013256680452086961,0.03824430831321141,0.009899755347357951,-0.006822440058758969,-0.008871873247895123,-0.028934055279265878,0.015773061579348713,0.060066181707773746,-0.06170261862714158,-0.012604447724091576,0.014054623954853284,-0.012093011732309596,-0.016807082932371285,0.008215401225765489,0.009672747793633875
2019-04-11,-0.007227394155726032,-0.010697198382346434,-0.006682259072317973,0.03564456193496685,-0.01563833219525676,-0.026946177492336312,0.007783522425436929,0.005541646512290268,0.05079630577313938,-0.01077294043309813,0.03580900645846993,-0.0007737340494908193,-0.010403108728021982,-0.0023307320939420094,0.007066662606527729,0.0073779098732991094,-0.01927271755234893,-0.02133427448791912,-0.04874778126874776,0.010220454748585584,-0.003822105937904323,-0.003503959695557465,-0.01323625819271931,-0.015590294815936732,-0.006087837338252937,-0.00047007961934503986,-0.011035172644144088,0.013350974223392507,0.01895318731792958,0.003288760291739106,0.04750786015099912,-0.031071959491018902,-0.023325707236883268,-0.0191845348627886,-0.019642693794254863,-0.006566673749461113,0.0009829931725262632,-0.0023663937688669996,0.019681932076154027,-0.0037787113734026366,-0.042848740024063664,0.016695538048598062,-0.0034940973520160372,-0.004607895062036825,-0.020540641050505102,-0.04100503795866055,-0.00020676285056725604,0.0086135254403101,0.027262003215016622,-0.007197412955735662,-0.017130383179603987,0.005714442071304896,0.0047209051177622904,-0.00694195573840582,-0.0033538091207202126,0.03912360059318026,-0.005986406909843068,-0.005426886648828234,-0.004638733553468133,-0.007729050503730535,0.013071525088838588,-0.0009185090860275553,-0.008574257292302243,-0.004136510775269247,-0.01506933624890354,0.005360123741755475,0.014025463620354013,0.015275044027788637,0.0028574985135410426,-0.018232068036814347,-0.014157821867881726,0.016684735583492784,-0.02499639774134555,0.05507328219275887,-0.02618641208448833,0.02338677614907234,0.00842952409177938,-0.030429568866781668,0.018064656355451125,-0.006872626386907577,-0.0017576475098186927,-0.010611326060894447,0.031029304898079885,0.006092825508863861,0.0036031841956294564,0.0014054610689330407,-0.007762244918177676,0.025191983923852326,0.0002714066925404055,-0.02186496502032954,-0.01699835986767001,0.00554787254335892,0.0022426944761093867,-0.02400372683169876,0.009676057723507511,0.015616262693600152,-0.005573346912683562,0.002559592142060543,-0.0026392960216193037,0.0057977298901889865
